TF	Target	Score
G49	G500	0.28574
G148	G1002	0.285735
G185	G1581	0.285733
G62	G1054	0.285732
G69	G733	0.285728
G11	G115	0.285707
G85	G1538	0.28569
G29	G1435	0.28568
G3	G359	0.285678
G167	G636	0.285673
G107	G247	0.285672
G101	G272	0.285669
G181	G1222	0.285659
G16	G576	0.285655
G46	G1284	0.285642
G164	G494	0.28564
G188	G1307	0.28562
G182	G1598	0.285614
G136	G544	0.285597
G138	G131	0.285597
G43	G114	0.285589
G168	G1144	0.285561
G133	G214	0.28556
G150	G1323	0.285559
G195	G985	0.285559
G10	G582	0.285553
G2	G1373	0.285551
G44	G496	0.285549
G119	G1311	0.285532
G21	G1381	0.285528
G122	G5	0.285513
G100	G791	0.285512
G5	G1116	0.285502
G10	G844	0.285497
G19	G547	0.285483
G67	G180	0.285482
G143	G1079	0.285476
G41	G641	0.285472
G181	G945	0.285468
G13	G1047	0.285446
G88	G1455	0.285418
G4	G417	0.285414
G59	G1014	0.285413
G77	G767	0.2854
G81	G160	0.2854
G10	G180	0.28539
G78	G798	0.285381
G88	G1584	0.285377
G97	G1615	0.285376
G164	G714	0.28535
G93	G1446	0.285341
G191	G547	0.285334
G97	G181	0.285333
G106	G1121	0.285332
G175	G1120	0.285324
G101	G1390	0.285322
G70	G1382	0.285321
G152	G1489	0.28531
G60	G305	0.285306
G99	G1353	0.285302
G5	G1604	0.285285
G46	G1609	0.285266
G46	G1440	0.285265
G169	G92	0.285251
G32	G1312	0.285251
G142	G830	0.28523
G36	G439	0.285225
G167	G211	0.285212
G127	G1115	0.285201
G181	G1379	0.285179
G67	G780	0.285177
G108	G1200	0.285173
G87	G1306	0.285158
G89	G1041	0.285153
G148	G833	0.285144
G27	G1560	0.285132
G127	G916	0.285072
G6	G1122	0.285064
G24	G720	0.285062
G85	G242	0.28506
G77	G523	0.285057
G129	G1114	0.285046
G187	G371	0.285023
G153	G401	0.285018
G106	G1528	0.285015
G121	G1150	0.285008
G35	G481	0.285002
G66	G1043	0.284994
G135	G813	0.284963
G181	G1523	0.284962
G129	G1049	0.284955
G118	G517	0.284945
G176	G248	0.284913
G135	G556	0.284903
G146	G347	0.284899
G161	G905	0.284892
G20	G286	0.284891
G130	G1135	0.284888
G119	G416	0.284887
G13	G1289	0.284872
G100	G574	0.284871
G34	G911	0.284856
G46	G1262	0.28483
G19	G1575	0.284829
G111	G1142	0.284822
G147	G1151	0.284822
G48	G1350	0.284822
G108	G815	0.284821
G174	G986	0.284819
G76	G128	0.284814
G43	G306	0.284813
G107	G102	0.284799
G146	G637	0.284793
G91	G1383	0.284773
G122	G851	0.28477
G130	G705	0.284763
G131	G475	0.284761
G88	G91	0.284752
G92	G1521	0.284748
G51	G520	0.284739
G105	G646	0.284735
G32	G1633	0.284726
G27	G1340	0.284718
G163	G382	0.28469
G49	G1372	0.284686
G70	G375	0.284667
G19	G1100	0.284667
G143	G549	0.284666
G19	G1552	0.284659
G51	G638	0.284638
G116	G243	0.284624
G41	G180	0.284608
G60	G1335	0.284607
G107	G1461	0.284605
G91	G872	0.284601
G14	G1555	0.2846
G181	G717	0.284594
G120	G871	0.284591
G114	G473	0.284577
G101	G335	0.28456
G145	G1251	0.284543
G3	G1220	0.284542
G32	G519	0.284533
G31	G118	0.284533
G42	G1616	0.284529
G143	G976	0.284528
G35	G145	0.284524
G25	G870	0.284523
G27	G865	0.284499
G76	G956	0.28448
G51	G197	0.28448
G122	G1163	0.284477
G36	G495	0.284468
G93	G1571	0.284425
G63	G1440	0.284423
G115	G1631	0.284415
G14	G1219	0.284408
G43	G820	0.284405
G178	G230	0.284404
G146	G1236	0.284395
G186	G1423	0.284387
G79	G1348	0.284385
G152	G228	0.284372
G67	G747	0.284361
G66	G205	0.284361
G58	G1629	0.284353
G49	G432	0.284348
G132	G761	0.284345
G60	G996	0.284341
G10	G243	0.284339
G70	G1175	0.284336
G63	G1468	0.284322
G115	G796	0.284322
G143	G1566	0.284322
G110	G104	0.28432
G186	G466	0.284296
G58	G1417	0.284293
G36	G1307	0.284288
G158	G1025	0.28428
G118	G1102	0.284279
G88	G370	0.284275
G37	G1198	0.284261
G40	G63	0.284231
G124	G1594	0.28423
G155	G1068	0.284226
G64	G513	0.284224
G30	G1064	0.284211
G91	G642	0.284183
G158	G1258	0.284183
G67	G1098	0.284164
G162	G727	0.284151
G53	G1620	0.284151
G155	G1620	0.284148
G58	G307	0.28414
G63	G27	0.28413
G105	G788	0.28413
G52	G400	0.284124
G16	G1498	0.284123
G150	G1142	0.284121
G2	G1161	0.28411
G159	G972	0.284102
G52	G810	0.284084
G98	G1337	0.284082
G53	G1081	0.284079
G142	G1573	0.284068
G9	G10	0.284064
G4	G769	0.284063
G188	G968	0.284061
G160	G1238	0.284059
G92	G186	0.284052
G180	G939	0.284045
G110	G68	0.284042
G91	G88	0.284012
G170	G1260	0.28401
G4	G717	0.284009
G86	G1239	0.284003
G79	G1316	0.283993
G50	G1079	0.283987
G168	G1287	0.283983
G10	G1537	0.283983
G147	G570	0.283977
G65	G1045	0.283977
G176	G58	0.283958
G13	G971	0.283957
G107	G1264	0.283925
G19	G1516	0.283913
G46	G1206	0.283905
G156	G1198	0.283893
G189	G914	0.28389
G29	G666	0.283886
G100	G478	0.283883
G142	G549	0.283874
G150	G342	0.283851
G32	G1486	0.28385
G149	G565	0.283849
G36	G545	0.283847
G118	G770	0.283847
G106	G1145	0.283826
G80	G1409	0.283823
G9	G148	0.283818
G14	G264	0.283816
G19	G804	0.283795
G98	G1418	0.283789
G40	G621	0.283779
G141	G92	0.283778
G6	G1082	0.283777
G14	G976	0.283774
G165	G1270	0.283768
G178	G525	0.283729
G134	G391	0.283714
G75	G104	0.283706
G184	G1253	0.283692
G29	G1442	0.283668
G128	G314	0.283666
G84	G1586	0.283649
G123	G710	0.283647
G180	G1407	0.283645
G57	G1249	0.283644
G35	G1068	0.283636
G191	G257	0.283634
G72	G322	0.283628
G70	G1279	0.283626
G93	G500	0.283617
G27	G347	0.28361
G5	G383	0.283592
G55	G1396	0.283581
G20	G508	0.28358
G150	G350	0.283572
G58	G1310	0.283562
G72	G1484	0.283561
G165	G721	0.283559
G133	G1113	0.283551
G98	G1056	0.283551
G14	G1126	0.283536
G59	G101	0.283535
G36	G422	0.283528
G155	G838	0.283525
G7	G55	0.283525
G33	G483	0.283521
G81	G193	0.283516
G108	G453	0.283508
G36	G1059	0.283507
G79	G1454	0.283505
G58	G1249	0.283502
G51	G1628	0.283493
G126	G1439	0.283477
G168	G1378	0.283471
G150	G1070	0.283467
G153	G1283	0.283442
G100	G670	0.283439
G21	G212	0.283438
G135	G1404	0.283427
G113	G375	0.28341
G104	G148	0.283394
G132	G1016	0.283382
G119	G496	0.283375
G160	G1376	0.283375
G142	G678	0.28335
G155	G936	0.283347
G67	G1577	0.283339
G79	G267	0.283339
G15	G615	0.283338
G30	G1313	0.283338
G70	G1063	0.283338
G34	G614	0.283335
G49	G814	0.28333
G189	G1254	0.283328
G189	G825	0.283326
G127	G564	0.283307
G116	G675	0.283303
G84	G1484	0.283296
G65	G966	0.283288
G185	G26	0.283287
G113	G181	0.283269
G66	G1454	0.28326
G139	G952	0.28326
G24	G1614	0.28326
G70	G780	0.283256
G115	G489	0.283254
G148	G1393	0.283238
G146	G362	0.283226
G24	G640	0.283212
G66	G1365	0.283201
G46	G807	0.283187
G167	G1138	0.283186
G121	G790	0.283172
G178	G1261	0.283168
G2	G607	0.283167
G49	G574	0.283161
G191	G1090	0.283148
G190	G756	0.283137
G75	G261	0.283123
G151	G794	0.283119
G69	G1481	0.283114
G124	G842	0.283112
G183	G690	0.283107
G39	G671	0.283085
G127	G668	0.283084
G106	G1546	0.283082
G36	G1269	0.28308
G142	G1093	0.283077
G119	G1466	0.283063
G170	G617	0.283061
G83	G64	0.283057
G137	G1393	0.283052
G164	G1372	0.28304
G185	G1062	0.283031
G132	G832	0.283019
G16	G713	0.283017
G155	G1349	0.28301
G134	G725	0.283008
G69	G1565	0.283008
G142	G870	0.282997
G72	G658	0.282996
G103	G115	0.282995
G175	G1279	0.28299
G174	G1211	0.282952
G17	G1338	0.282922
G8	G1572	0.28292
G162	G897	0.282913
G121	G850	0.282908
G121	G1575	0.282891
G189	G103	0.282884
G148	G621	0.282872
G136	G1340	0.282859
G176	G503	0.282822
G79	G612	0.2828
G177	G750	0.28278
G158	G946	0.282742
G64	G3	0.28274
G181	G1059	0.282733
G106	G1234	0.282733
G49	G651	0.282719
G146	G1627	0.28271
G160	G12	0.282704
G65	G1564	0.282695
G15	G1528	0.282693
G78	G1356	0.282688
G74	G443	0.282683
G130	G1450	0.282673
G184	G433	0.282659
G3	G782	0.282625
G172	G318	0.282617
G56	G1463	0.282615
G67	G982	0.282608
G159	G1614	0.282585
G118	G1040	0.282579
G115	G1542	0.282578
G173	G881	0.282574
G30	G444	0.282564
G193	G1045	0.282558
G4	G425	0.282547
G12	G1418	0.282538
G180	G1026	0.282529
G144	G2	0.282502
G53	G1026	0.282501
G73	G714	0.282487
G113	G1111	0.282464
G90	G971	0.282462
G82	G734	0.282459
G194	G778	0.28245
G144	G182	0.282446
G38	G867	0.282446
G15	G1598	0.282431
G68	G507	0.282427
G49	G194	0.282419
G151	G331	0.282412
G5	G347	0.282411
G114	G865	0.282408
G77	G624	0.282399
G42	G677	0.282397
G68	G1054	0.282372
G159	G388	0.282372
G144	G490	0.282368
G146	G1546	0.282363
G117	G330	0.282357
G121	G938	0.282354
G125	G316	0.282347
G44	G901	0.282343
G42	G763	0.28234
G82	G190	0.282333
G83	G1377	0.282327
G67	G620	0.282319
G193	G1327	0.282305
G54	G754	0.282303
G144	G398	0.282289
G26	G4	0.282284
G194	G1012	0.282281
G54	G399	0.282238
G129	G1198	0.282236
G11	G442	0.282231
G93	G366	0.282223
G19	G1635	0.282221
G67	G1417	0.282218
G93	G1262	0.282216
G110	G1006	0.282213
G42	G1360	0.282206
G36	G1568	0.282187
G53	G1519	0.282186
G39	G1214	0.28217
G133	G1454	0.28217
G87	G1390	0.282138
G140	G759	0.282122
G28	G521	0.28211
G85	G788	0.28211
G78	G341	0.282101
G12	G516	0.282086
G95	G825	0.282083
G138	G1292	0.282074
G26	G1116	0.282055
G2	G1241	0.28205
G36	G1325	0.282041
G81	G1063	0.282024
G15	G296	0.282022
G73	G1327	0.28202
G60	G941	0.282006
G49	G1570	0.282001
G180	G1489	0.281999
G188	G1232	0.281983
G76	G1309	0.281975
G65	G808	0.281972
G109	G1599	0.281962
G89	G1444	0.281932
G192	G994	0.281924
G110	G872	0.281922
G12	G1032	0.281909
G101	G411	0.281895
G153	G647	0.281891
G7	G795	0.281884
G147	G89	0.281878
G105	G968	0.281845
G33	G648	0.281837
G184	G177	0.281823
G48	G1495	0.28182
G42	G89	0.281818
G66	G1007	0.281805
G138	G1166	0.281799
G105	G377	0.281791
G110	G228	0.281773
G82	G476	0.281769
G109	G901	0.281751
G60	G1155	0.281743
G140	G196	0.281739
G105	G899	0.281736
G181	G915	0.281729
G113	G459	0.281724
G187	G16	0.281723
G110	G241	0.281716
G109	G1032	0.281712
G58	G1145	0.281709
G79	G898	0.281709
G183	G1530	0.281701
G127	G783	0.281694
G175	G1042	0.281672
G130	G138	0.281641
G181	G1071	0.281629
G61	G1199	0.281625
G178	G398	0.281624
G134	G683	0.281616
G57	G1544	0.281607
G122	G316	0.281596
G150	G1263	0.281595
G104	G140	0.281594
G184	G803	0.281585
G106	G1487	0.281579
G127	G1155	0.281576
G27	G204	0.281573
G112	G776	0.281572
G14	G281	0.281567
G42	G307	0.281562
G86	G1528	0.281562
G39	G713	0.281553
G62	G1628	0.28154
G139	G669	0.281539
G66	G1270	0.281538
G21	G425	0.281533
G14	G911	0.281521
G139	G174	0.281519
G105	G440	0.281462
G129	G1327	0.281459
G115	G1319	0.281458
G2	G248	0.281454
G27	G609	0.28145
G85	G857	0.281447
G16	G605	0.281442
G193	G1222	0.281441
G79	G633	0.28144
G11	G851	0.281435
G180	G112	0.281431
G7	G799	0.281407
G127	G1015	0.281395
G110	G580	0.281394
G67	G724	0.281359
G164	G487	0.281358
G51	G1410	0.281339
G65	G776	0.281337
G27	G237	0.281336
G112	G540	0.281325
G162	G639	0.281324
G192	G21	0.281312
G104	G860	0.281309
G114	G29	0.281288
G144	G34	0.28128
G95	G1430	0.281251
G101	G1081	0.281248
G136	G751	0.281237
G190	G79	0.281235
G59	G1320	0.28123
G120	G1398	0.281208
G85	G1342	0.281202
G136	G343	0.281191
G70	G1336	0.281177
G29	G829	0.281156
G175	G678	0.28115
G57	G770	0.281143
G35	G1435	0.281123
G14	G236	0.281115
G19	G384	0.281114
G143	G651	0.281106
G130	G1596	0.281097
G69	G715	0.28109
G73	G205	0.281089
G90	G1288	0.281081
G168	G1497	0.281081
G147	G723	0.281077
G49	G693	0.281063
G113	G1325	0.281058
G79	G1281	0.281058
G20	G1384	0.281038
G96	G724	0.281037
G35	G1287	0.281035
G114	G78	0.281033
G64	G1095	0.281026
G188	G1462	0.281026
G187	G1287	0.281004
G29	G9	0.281
G104	G1423	0.280995
G195	G839	0.280979
G158	G700	0.280949
G114	G1479	0.280942
G185	G1459	0.280941
G194	G410	0.28094
G136	G264	0.280939
G175	G107	0.280919
G54	G1061	0.280903
G66	G1506	0.280897
G179	G356	0.280893
G162	G484	0.28089
G6	G140	0.280853
G170	G37	0.280845
G122	G1424	0.280845
G87	G835	0.280819
G36	G1077	0.280811
G23	G151	0.280808
G125	G305	0.280806
G2	G899	0.280796
G149	G917	0.280783
G142	G971	0.280779
G97	G1421	0.280778
G90	G1269	0.280775
G125	G1553	0.280772
G119	G26	0.280762
G180	G1043	0.280754
G184	G335	0.280742
G182	G115	0.280731
G36	G392	0.280728
G166	G1320	0.280719
G2	G87	0.280716
G195	G1079	0.280715
G18	G816	0.280712
G9	G1535	0.280706
G169	G69	0.280694
G32	G1563	0.28069
G4	G28	0.280681
G189	G317	0.28066
G154	G1598	0.280637
G134	G38	0.280628
G82	G355	0.280612
G87	G1112	0.280581
G155	G1433	0.280567
G57	G864	0.280558
G84	G1259	0.280557
G121	G1040	0.280548
G9	G675	0.280543
G142	G699	0.280532
G104	G719	0.280528
G89	G87	0.280515
G5	G904	0.280515
G93	G1099	0.280512
G146	G1615	0.280503
G54	G709	0.280503
G131	G1539	0.280495
G81	G32	0.280489
G113	G707	0.280483
G152	G1110	0.28048
G110	G994	0.280476
G98	G1171	0.280471
G195	G1282	0.280464
G4	G803	0.280458
G108	G115	0.280457
G137	G1098	0.280449
G61	G548	0.280446
G29	G1610	0.280436
G144	G1323	0.280433
G83	G178	0.280416
G2	G1417	0.280412
G78	G980	0.280412
G89	G612	0.280412
G155	G1480	0.28041
G42	G1316	0.280395
G81	G1145	0.280392
G153	G1641	0.280374
G58	G476	0.280364
G10	G309	0.280364
G172	G519	0.280352
G36	G1540	0.28035
G113	G718	0.280345
G24	G832	0.280332
G9	G1317	0.280329
G21	G1286	0.280316
G195	G1613	0.280316
G6	G805	0.280314
G148	G381	0.280313
G100	G301	0.280297
G136	G350	0.280297
G47	G1560	0.280295
G62	G1525	0.280277
G150	G1059	0.280276
G7	G36	0.280254
G123	G1090	0.280252
G187	G1399	0.280252
G8	G1057	0.280245
G149	G924	0.280243
G132	G1251	0.280241
G63	G1238	0.280241
G19	G496	0.280241
G8	G290	0.280239
G53	G1075	0.280234
G65	G967	0.280234
G124	G647	0.280231
G91	G1092	0.280221
G178	G1379	0.280214
G88	G735	0.280205
G35	G942	0.280191
G17	G1054	0.280189
G134	G894	0.280185
G36	G217	0.280184
G167	G44	0.280177
G192	G293	0.280167
G28	G645	0.280152
G110	G234	0.280139
G115	G1446	0.28013
G87	G852	0.28013
G99	G1584	0.28013
G192	G1069	0.280119
G99	G1051	0.280118
G162	G498	0.2801
G136	G171	0.280089
G163	G1145	0.280087
G109	G630	0.280079
G49	G659	0.280073
G80	G139	0.280068
G34	G1080	0.28006
G140	G1603	0.280056
G154	G266	0.280053
G16	G1138	0.280049
G140	G681	0.280034
G136	G23	0.280028
G193	G885	0.280025
G65	G521	0.28002
G140	G1223	0.280005
G64	G248	0.280005
G7	G932	0.280003
G176	G224	0.279998
G114	G406	0.279985
G185	G1101	0.279961
G118	G923	0.279934
G135	G557	0.279931
G164	G97	0.279924
G109	G698	0.279917
G30	G647	0.279902
G60	G994	0.279896
G153	G324	0.279891
G101	G463	0.279887
G23	G37	0.279873
G143	G1214	0.279871
G161	G1107	0.279861
G70	G495	0.279858
G176	G62	0.279819
G96	G1302	0.279816
G26	G929	0.279801
G60	G1099	0.279796
G195	G1547	0.279796
G138	G626	0.279788
G118	G629	0.279787
G126	G834	0.279782
G76	G1014	0.279778
G59	G1386	0.279768
G60	G323	0.279745
G106	G425	0.279733
G153	G613	0.27972
G30	G481	0.27971
G116	G444	0.279687
G13	G115	0.279666
G126	G946	0.279665
G146	G535	0.279662
G153	G982	0.279662
G189	G376	0.279649
G189	G466	0.279646
G161	G478	0.279642
G167	G947	0.279635
G119	G560	0.279615
G36	G100	0.279615
G154	G1310	0.279614
G66	G402	0.279612
G17	G265	0.27961
G63	G1183	0.279606
G87	G314	0.279603
G5	G1308	0.279599
G100	G264	0.279598
G173	G416	0.279575
G68	G1388	0.279575
G154	G626	0.279561
G35	G792	0.279537
G30	G1538	0.279519
G168	G1031	0.279516
G132	G641	0.279495
G135	G365	0.279494
G2	G578	0.27949
G187	G992	0.279485
G88	G1292	0.279484
G114	G518	0.279472
G21	G1106	0.279447
G184	G1513	0.279441
G75	G1266	0.27944
G93	G1120	0.279433
G79	G449	0.27943
G76	G1347	0.279427
G95	G1579	0.279414
G169	G1460	0.279401
G148	G9	0.279399
G112	G1331	0.279397
G77	G144	0.27939
G5	G775	0.279382
G129	G545	0.279377
G122	G1176	0.279365
G98	G1395	0.279344
G60	G347	0.279341
G2	G1358	0.279335
G192	G1006	0.279326
G48	G254	0.279322
G35	G241	0.279316
G166	G965	0.279298
G64	G838	0.279277
G7	G1324	0.279271
G66	G587	0.279268
G141	G715	0.279266
G53	G599	0.279246
G88	G961	0.279242
G169	G146	0.279225
G122	G1046	0.27922
G177	G258	0.279212
G17	G747	0.27921
G15	G1432	0.279209
G93	G481	0.279198
G101	G866	0.279187
G77	G570	0.279181
G128	G1520	0.279181
G21	G1221	0.279177
G30	G201	0.279173
G6	G304	0.279172
G78	G895	0.27917
G61	G233	0.279169
G129	G910	0.279165
G77	G786	0.279138
G116	G653	0.279133
G30	G362	0.279131
G21	G645	0.27913
G126	G745	0.279116
G79	G722	0.279102
G56	G307	0.279098
G73	G1001	0.279037
G4	G1508	0.279034
G167	G1231	0.279033
G180	G1374	0.27902
G135	G173	0.279017
G85	G835	0.279009
G65	G873	0.279008
G188	G270	0.279005
G32	G403	0.278989
G10	G981	0.278986
G54	G1376	0.278966
G133	G1355	0.278961
G158	G1371	0.27894
G18	G6	0.278933
G69	G1331	0.278932
G193	G755	0.278919
G178	G907	0.278918
G79	G926	0.278918
G105	G951	0.27891
G110	G756	0.278895
G177	G1040	0.278893
G58	G1619	0.278885
G10	G211	0.278881
G161	G336	0.278865
G88	G633	0.278863
G87	G761	0.278858
G38	G1463	0.278825
G49	G1163	0.278822
G68	G291	0.278821
G188	G910	0.27882
G39	G1400	0.278808
G54	G1425	0.278802
G18	G78	0.278783
G22	G1107	0.278767
G125	G1070	0.278721
G97	G899	0.27872
G20	G1014	0.278701
G91	G1227	0.278698
G32	G687	0.278691
G56	G843	0.278687
G69	G1100	0.278676
G97	G310	0.278663
G60	G125	0.278625
G79	G420	0.278617
G56	G573	0.278614
G51	G1575	0.278613
G161	G755	0.278607
G120	G1259	0.278601
G141	G1295	0.278596
G118	G1323	0.278591
G168	G889	0.27859
G108	G1272	0.278584
G122	G1100	0.278581
G16	G1144	0.278576
G183	G1272	0.278572
G112	G1292	0.278548
G46	G817	0.278542
G90	G669	0.278539
G39	G1471	0.278535
G22	G265	0.278528
G113	G864	0.278526
G178	G1400	0.278522
G113	G699	0.278519
G153	G1414	0.278507
G146	G1318	0.278497
G132	G138	0.278493
G85	G241	0.278484
G61	G43	0.278481
G162	G1019	0.278471
G123	G435	0.278469
G73	G836	0.278462
G166	G403	0.278449
G8	G1398	0.278429
G168	G306	0.278427
G42	G973	0.278424
G153	G1221	0.278416
G189	G785	0.278396
G120	G1150	0.278396
G139	G950	0.278395
G140	G944	0.27836
G158	G308	0.27836
G163	G468	0.278337
G106	G1390	0.278316
G124	G901	0.278306
G30	G1439	0.278279
G46	G572	0.278251
G121	G1035	0.278241
G6	G1115	0.278239
G43	G349	0.278223
G152	G1609	0.278223
G99	G279	0.278209
G136	G1114	0.278201
G73	G1251	0.278193
G182	G538	0.27819
G135	G954	0.278185
G163	G442	0.278181
G76	G404	0.278179
G6	G862	0.27817
G83	G420	0.278161
G89	G1014	0.278161
G58	G966	0.278159
G165	G850	0.278154
G128	G16	0.27815
G91	G1514	0.278144
G147	G734	0.27814
G150	G21	0.278136
G47	G536	0.278134
G72	G196	0.278117
G185	G1352	0.278099
G155	G1360	0.278091
G135	G124	0.278087
G115	G1077	0.278082
G143	G1380	0.27808
G99	G592	0.278054
G27	G915	0.278051
G96	G847	0.278047
G50	G989	0.278042
G19	G232	0.278034
G115	G390	0.278034
G55	G556	0.278031
G166	G371	0.277982
G13	G370	0.277976
G142	G677	0.277964
G127	G223	0.277958
G55	G452	0.277955
G40	G117	0.277933
G100	G674	0.277931
G62	G1566	0.277926
G106	G205	0.277923
G57	G681	0.277913
G161	G258	0.277911
G66	G122	0.277898
G106	G767	0.27789
G131	G1208	0.277876
G50	G816	0.277873
G135	G1010	0.277867
G100	G1267	0.277861
G130	G626	0.277854
G150	G1367	0.277853
G56	G532	0.277851
G13	G376	0.277851
G37	G1374	0.277837
G120	G374	0.277835
G172	G1105	0.277824
G186	G630	0.277819
G142	G558	0.277811
G169	G932	0.277803
G145	G15	0.277791
G57	G402	0.277786
G19	G338	0.277786
G16	G1466	0.277776
G112	G704	0.277769
G34	G1633	0.277765
G21	G1440	0.277762
G148	G365	0.277762
G31	G738	0.277761
G35	G95	0.277758
G30	G443	0.277735
G63	G15	0.277734
G114	G1109	0.277713
G168	G1029	0.277711
G146	G1191	0.277683
G87	G1117	0.277677
G74	G23	0.277675
G137	G1486	0.277664
G91	G553	0.277661
G117	G1638	0.277655
G35	G1107	0.277648
G93	G280	0.277643
G180	G454	0.277642
G178	G367	0.277637
G30	G935	0.27763
G68	G277	0.277625
G151	G1111	0.277616
G74	G893	0.277615
G137	G358	0.277613
G4	G416	0.277612
G12	G394	0.277587
G163	G1533	0.277583
G142	G1073	0.277574
G178	G1024	0.277569
G87	G182	0.277557
G39	G379	0.277557
G60	G1622	0.277554
G123	G214	0.277548
G111	G1457	0.277543
G42	G289	0.277538
G87	G136	0.277537
G195	G1340	0.277531
G119	G109	0.277525
G60	G1423	0.277513
G26	G1097	0.277506
G83	G1355	0.277502
G32	G1507	0.277501
G40	G441	0.27749
G157	G340	0.277469
G143	G1043	0.277444
G31	G624	0.277443
G92	G1456	0.27744
G176	G125	0.277438
G66	G660	0.277436
G73	G497	0.277432
G51	G1201	0.277395
G52	G130	0.277383
G79	G619	0.277381
G49	G775	0.277373
G17	G1457	0.277367
G163	G1064	0.277361
G193	G1633	0.277354
G171	G1230	0.277351
G12	G82	0.277343
G7	G1539	0.277339
G112	G1242	0.277336
G126	G1220	0.277325
G88	G537	0.277324
G70	G288	0.277311
G167	G1302	0.277306
G163	G292	0.277303
G5	G519	0.27729
G147	G1586	0.277289
G38	G562	0.277276
G39	G40	0.277272
G15	G1416	0.277262
G109	G355	0.27726
G109	G1264	0.277257
G163	G993	0.277254
G60	G1025	0.277237
G27	G1274	0.277231
G99	G288	0.277229
G87	G80	0.277223
G16	G748	0.277211
G3	G511	0.277202
G132	G32	0.27719
G166	G1016	0.277185
G106	G1633	0.277168
G46	G696	0.277167
G38	G443	0.277166
G65	G652	0.277152
G106	G124	0.277148
G64	G7	0.277142
