TF	Target	Score
G15	G2509	1.03752
G48	G2713	1.03745
G6	G72	1.03731
G30	G827	1.03724
G92	G1917	1.03721
G41	G945	1.03719
G85	G2577	1.03712
G56	G570	1.0371
G69	G528	1.03698
G18	G925	1.03693
G67	G1791	1.0369
G95	G2047	1.03689
G95	G2521	1.03688
G44	G330	1.0368
G50	G2597	1.03679
G98	G959	1.03678
G26	G631	1.0367
G67	G1165	1.03668
G34	G1923	1.03665
G29	G140	1.03661
G38	G239	1.03657
G70	G906	1.03657
G57	G587	1.03655
G29	G1438	1.03655
G85	G987	1.03649
G21	G2270	1.03635
G19	G2006	1.03634
G46	G1152	1.0363
G12	G762	1.03626
G63	G1562	1.03622
G48	G2543	1.03621
G58	G667	1.03616
G44	G498	1.03613
G73	G1714	1.03603
G41	G2546	1.03603
G75	G270	1.03603
G90	G358	1.03596
G85	G1155	1.03593
G8	G805	1.03591
G98	G1658	1.03589
G47	G2111	1.03582
G62	G729	1.03582
G70	G2062	1.03578
G54	G2629	1.03576
G44	G2631	1.03576
G34	G1363	1.03572
G38	G1637	1.03571
G55	G521	1.03561
G79	G1366	1.03559
G63	G2425	1.03556
G44	G2229	1.03556
G97	G1958	1.03554
G44	G1615	1.03552
G85	G1610	1.03547
G57	G1710	1.03546
G44	G1337	1.03541
G63	G702	1.03538
G12	G1636	1.03537
G61	G1532	1.03536
G79	G574	1.03535
G47	G1558	1.03533
G59	G660	1.03532
G26	G1280	1.03526
G15	G1549	1.03509
G30	G109	1.03502
G44	G77	1.03499
G93	G1319	1.03498
G4	G2740	1.03496
G74	G876	1.03493
G5	G530	1.0349
G65	G2646	1.03489
G73	G506	1.03485
G87	G1961	1.03484
G36	G813	1.03483
G44	G1570	1.03481
G72	G720	1.03479
G45	G2210	1.03474
G2	G2549	1.03471
G39	G2525	1.03466
G95	G1113	1.03464
G74	G1642	1.03459
G68	G1149	1.03453
G23	G868	1.03449
G73	G1063	1.03441
G28	G723	1.0344
G18	G1243	1.03429
G54	G1639	1.03429
G5	G1775	1.03429
G74	G2499	1.03429
G3	G375	1.03428
G57	G2021	1.03421
G36	G217	1.0342
G95	G573	1.03417
G47	G747	1.03413
G74	G1682	1.03408
G35	G919	1.03405
G83	G432	1.03405
G30	G167	1.034
G23	G1685	1.03398
G43	G356	1.03385
G73	G1420	1.03375
G47	G2778	1.03373
G6	G1702	1.03366
G91	G2441	1.03353
G4	G829	1.03353
G54	G1848	1.03347
G55	G1460	1.03347
G92	G331	1.03342
G78	G693	1.0334
G6	G582	1.03336
G4	G2075	1.03333
G58	G2445	1.03331
G82	G2603	1.03321
G8	G2101	1.0332
G22	G1158	1.03319
G95	G2608	1.03316
G16	G2629	1.03312
G92	G792	1.03307
G57	G1607	1.03305
G33	G2394	1.03304
G45	G1250	1.03299
G29	G297	1.03298
G39	G533	1.03298
G90	G1217	1.03297
G82	G897	1.03296
G82	G1749	1.0329
G17	G2275	1.03289
G63	G1787	1.03288
G56	G2238	1.03288
G42	G2052	1.03287
G80	G2378	1.03281
G2	G298	1.03276
G66	G330	1.03275
G63	G388	1.03273
G41	G1834	1.03271
G83	G568	1.0327
G8	G1208	1.03267
G44	G608	1.03263
G10	G616	1.03259
G91	G1239	1.03253
G5	G636	1.03247
G91	G1550	1.03229
G29	G87	1.03226
G30	G104	1.03226
G67	G665	1.03222
G43	G868	1.03221
G88	G1480	1.0322
G16	G1354	1.0322
G60	G456	1.03217
G14	G36	1.03212
G82	G1834	1.03211
G41	G342	1.03205
G17	G375	1.03205
G10	G2195	1.03203
G54	G211	1.03202
G6	G521	1.03201
G61	G2747	1.03197
G56	G1164	1.03196
G5	G495	1.03191
G75	G1566	1.03183
G56	G2070	1.03175
G91	G835	1.03173
G93	G1392	1.03167
G29	G1874	1.03164
G92	G258	1.03163
G58	G1438	1.03161
G7	G1775	1.03159
G34	G2350	1.03156
G93	G1593	1.03155
G98	G2088	1.03154
G58	G340	1.0315
G10	G1495	1.03148
G3	G2228	1.03147
G54	G910	1.03139
G79	G2246	1.03135
G63	G2538	1.03133
G98	G1025	1.0313
G96	G75	1.0312
G13	G2489	1.03119
G41	G1013	1.03116
G2	G2180	1.0311
G10	G1504	1.03106
G46	G817	1.03102
G97	G1282	1.03096
G23	G2676	1.03091
G71	G433	1.03084
G50	G1516	1.03083
G30	G1150	1.03077
G32	G1850	1.03072
G6	G310	1.03072
G97	G2065	1.0307
G55	G1266	1.03068
G23	G1441	1.03067
G88	G1357	1.03064
G81	G2080	1.03056
G91	G2756	1.03055
G44	G184	1.03053
G10	G1567	1.03051
G7	G1677	1.03048
G4	G1917	1.03043
G58	G1861	1.0304
G64	G2620	1.03037
G27	G1376	1.03036
G4	G1407	1.03034
G98	G1881	1.03032
G65	G1643	1.0302
G82	G1719	1.03016
G87	G2046	1.03011
G46	G1378	1.03008
G41	G1326	1.03003
G56	G1740	1.03002
G44	G1078	1.02995
G58	G2711	1.02994
G44	G1155	1.02993
G98	G1180	1.02986
G2	G2691	1.02985
G77	G1908	1.02984
G67	G1060	1.02982
G57	G2212	1.02977
G9	G2680	1.02971
G63	G289	1.02965
G81	G988	1.02963
G90	G575	1.02955
G9	G1540	1.02952
G4	G1916	1.02951
G65	G86	1.0295
G23	G1837	1.02949
G42	G1597	1.02948
G74	G790	1.02948
G55	G2538	1.02947
G74	G493	1.02945
G61	G1742	1.02941
G4	G680	1.0294
G50	G800	1.02938
G2	G197	1.02937
G58	G1074	1.02937
G54	G900	1.02921
G79	G749	1.02916
G29	G2411	1.02909
G21	G457	1.02905
G69	G337	1.02899
G98	G1443	1.02899
G74	G1252	1.02898
G14	G2166	1.02898
G55	G1012	1.02896
G33	G321	1.02893
G57	G883	1.02891
G6	G2458	1.02889
G63	G555	1.02886
G4	G2491	1.02884
G48	G1760	1.02884
G79	G998	1.02882
G61	G713	1.02881
G40	G493	1.0288
G8	G2353	1.02879
G80	G2057	1.02871
G11	G197	1.0287
G37	G1670	1.02869
G17	G1311	1.02866
G46	G599	1.02866
G54	G1141	1.02863
G40	G1769	1.02861
G95	G1626	1.02861
G61	G2247	1.0286
G33	G1129	1.02855
G98	G2415	1.02849
G95	G2691	1.02848
G32	G1868	1.02842
G44	G2525	1.02839
G80	G1848	1.02839
G99	G2313	1.02837
G74	G1915	1.02836
G45	G788	1.02829
G19	G705	1.02826
G18	G362	1.02825
G51	G2164	1.02822
G32	G2452	1.02818
G17	G1196	1.02808
G65	G1116	1.02804
G84	G502	1.02797
G90	G1623	1.02795
G12	G1343	1.02794
G16	G1942	1.02785
G46	G1619	1.02779
G14	G170	1.02778
G81	G1981	1.02767
G85	G1107	1.02766
G11	G174	1.02766
G58	G2285	1.02761
G35	G511	1.02758
G99	G2358	1.02757
G77	G370	1.02757
G57	G1630	1.02753
G4	G657	1.02751
G46	G2022	1.0275
G41	G2558	1.02749
G3	G2440	1.02745
G5	G1281	1.02745
G22	G964	1.02734
G14	G405	1.02728
G50	G1916	1.02725
G74	G801	1.0272
G96	G682	1.02719
G16	G743	1.02716
G4	G2536	1.02713
G12	G1505	1.02711
G40	G466	1.02711
G14	G938	1.02707
G10	G199	1.02707
G18	G1429	1.02694
G63	G1637	1.02688
G23	G314	1.02688
G98	G576	1.02686
G56	G1539	1.02685
G97	G1689	1.02679
G17	G1079	1.02675
G78	G554	1.02668
G66	G1298	1.02659
G85	G432	1.02653
G97	G2766	1.02648
G46	G1465	1.02647
G52	G184	1.02647
G55	G370	1.02644
G58	G2003	1.02639
G60	G924	1.02635
G22	G293	1.02623
G61	G2354	1.02622
G97	G2146	1.02619
G81	G1129	1.02617
G91	G225	1.02616
G41	G2293	1.02615
G96	G66	1.02613
G38	G1977	1.02611
G91	G914	1.02607
G80	G702	1.02605
G67	G2397	1.02603
G85	G1148	1.02592
G61	G1544	1.02588
G32	G1997	1.02582
G6	G572	1.02581
G6	G1725	1.02581
G33	G1669	1.02579
G30	G1552	1.02573
G48	G2606	1.02572
G86	G2707	1.0257
G93	G2002	1.02564
G45	G2624	1.0256
G91	G1564	1.02556
G14	G1725	1.02554
G47	G2548	1.02552
G17	G1821	1.02544
G56	G1996	1.0254
G57	G1809	1.02538
G85	G1331	1.02537
G49	G2647	1.02529
G67	G2559	1.02517
G29	G1261	1.02515
G97	G1361	1.02515
G90	G2315	1.02514
G54	G87	1.02509
G97	G605	1.02506
G19	G2239	1.02505
G93	G1702	1.025
G47	G586	1.02498
G97	G1666	1.02496
G90	G2455	1.02494
G61	G798	1.02492
G91	G274	1.02485
G15	G1284	1.02476
G54	G1223	1.0247
G54	G578	1.02456
G55	G316	1.02451
G41	G429	1.02449
G48	G1078	1.02448
G87	G1699	1.02444
G5	G385	1.02442
G3	G991	1.02442
G74	G1224	1.02441
G38	G389	1.0244
G85	G1555	1.0244
G46	G2545	1.02431
G21	G1636	1.0243
G56	G2509	1.0243
G87	G1851	1.02426
G43	G2604	1.02426
G87	G562	1.0242
G12	G266	1.02415
G90	G693	1.02413
G82	G102	1.02411
G63	G17	1.02411
G30	G146	1.02407
G5	G1182	1.02404
G11	G2050	1.02401
G36	G1672	1.02399
G9	G1138	1.02398
G6	G738	1.02396
G93	G2553	1.02395
G89	G1610	1.02392
G56	G16	1.0239
G57	G706	1.0239
G14	G355	1.02385
G42	G443	1.02381
G98	G2009	1.0238
G54	G1977	1.02375
G71	G1127	1.02371
G29	G1714	1.02361
G67	G1772	1.02354
G40	G1381	1.02354
G4	G2777	1.02346
G55	G434	1.02345
G20	G1319	1.02337
G34	G2078	1.02336
G30	G2470	1.02335
G40	G953	1.02331
G5	G1674	1.0233
G56	G370	1.02326
G87	G1889	1.02326
G21	G2602	1.02326
G44	G2212	1.02326
G77	G722	1.0232
G63	G2219	1.02319
G4	G1900	1.02314
G36	G2511	1.02307
G82	G141	1.02303
G74	G1729	1.02299
G65	G1599	1.02299
G80	G1657	1.02298
G30	G2758	1.02292
G95	G2478	1.0229
G60	G1864	1.0229
G43	G961	1.02289
G18	G364	1.02287
G54	G1953	1.02286
G98	G2648	1.02283
G68	G2183	1.02279
G4	G881	1.02278
G22	G2592	1.02276
G92	G1148	1.02276
G35	G687	1.02276
G88	G1138	1.02275
G22	G2019	1.02273
G67	G808	1.02266
G28	G1890	1.02262
G85	G2404	1.02259
G60	G1807	1.02256
G56	G1402	1.02252
G73	G174	1.02251
G97	G611	1.0225
G5	G1652	1.02247
G11	G2567	1.02243
G49	G73	1.0224
G5	G2640	1.02239
G5	G1713	1.02236
G30	G1440	1.02234
G3	G684	1.02226
G28	G430	1.02225
G59	G688	1.02224
G77	G158	1.02221
G79	G1400	1.0222
G90	G703	1.0222
G9	G1574	1.02218
G98	G313	1.02213
G73	G357	1.02212
G89	G2712	1.02204
G44	G377	1.02198
G29	G1033	1.02194
G47	G553	1.02194
G91	G1673	1.02185
G60	G2600	1.02181
G16	G299	1.02177
G87	G1917	1.02167
G38	G440	1.02165
G67	G1176	1.0216
G44	G2528	1.02157
G60	G64	1.02153
G42	G629	1.02153
G12	G1653	1.02152
G83	G1460	1.02148
G7	G1487	1.02147
G29	G1405	1.02142
G87	G181	1.02133
G2	G189	1.02132
G12	G71	1.02127
G23	G332	1.02126
G17	G993	1.02122
G63	G364	1.02121
G68	G1892	1.02119
G38	G1361	1.02113
G22	G558	1.02111
G41	G2470	1.0211
G92	G1348	1.02103
G35	G309	1.02099
G87	G862	1.02095
G71	G1410	1.02085
G74	G1917	1.02084
G30	G2123	1.02077
G92	G1640	1.02076
G98	G1628	1.02073
G89	G1567	1.02073
G10	G838	1.02067
G96	G2738	1.02062
G60	G1601	1.02057
G44	G2378	1.02041
G78	G246	1.0204
G82	G1752	1.02038
G38	G818	1.02037
G68	G48	1.02035
G8	G2658	1.02026
G22	G2387	1.02024
G59	G2494	1.02019
G61	G2273	1.02017
G45	G520	1.02015
G7	G733	1.02006
G22	G879	1.02006
G56	G2605	1.02004
G69	G281	1.02
G57	G387	1.01989
G4	G1984	1.01984
G63	G2645	1.01981
G16	G2254	1.01978
G47	G1161	1.01973
G70	G2544	1.01969
G41	G2109	1.01965
G32	G1176	1.01959
G15	G1896	1.01958
G95	G1885	1.01955
G63	G299	1.01953
G79	G2321	1.01952
G41	G2595	1.01949
G56	G481	1.0194
G2	G954	1.01939
G77	G2522	1.01938
G83	G1006	1.01934
G86	G386	1.01934
G17	G294	1.0193
G67	G1843	1.0193
G81	G2039	1.01925
G44	G350	1.01925
G91	G1777	1.01921
G85	G1871	1.01919
G32	G1627	1.01918
G34	G2082	1.01918
G4	G387	1.01915
G61	G807	1.01915
G17	G2681	1.01908
G42	G1662	1.01905
G2	G226	1.01904
G4	G798	1.01903
G35	G2324	1.01896
G41	G328	1.01895
G60	G152	1.01895
G63	G275	1.01893
G57	G1672	1.01889
G28	G2414	1.01877
G95	G2766	1.01876
G90	G2239	1.01874
G23	G2381	1.01871
G8	G124	1.01867
G14	G135	1.01863
G17	G2787	1.01855
G23	G1931	1.01851
G60	G1107	1.0185
G75	G2334	1.01849
G4	G319	1.01846
G95	G1103	1.01845
G34	G16	1.01842
G57	G483	1.01832
G69	G332	1.01829
G33	G2499	1.01825
G95	G1310	1.01818
G33	G1638	1.01817
G2	G1118	1.01809
G4	G38	1.01797
G9	G383	1.01791
G97	G1217	1.01788
G5	G1730	1.01787
G73	G2305	1.01786
G97	G1971	1.01776
G63	G2665	1.01775
G80	G868	1.0177
G17	G1192	1.01767
G71	G2302	1.01766
G77	G1107	1.01765
G92	G332	1.01761
G93	G1383	1.01757
G51	G945	1.01755
G37	G2756	1.01752
G47	G1348	1.01744
G4	G2264	1.01742
G85	G1656	1.01733
G77	G2118	1.01732
G58	G167	1.01721
G17	G368	1.01721
G29	G368	1.01721
G47	G2784	1.01717
G77	G2225	1.01713
G56	G625	1.01712
G45	G1905	1.01711
G17	G173	1.0171
G56	G1485	1.01709
G17	G956	1.01708
G79	G383	1.01707
G60	G2505	1.01704
G67	G1305	1.017
G95	G1149	1.01697
G95	G923	1.01695
G97	G1916	1.01694
G91	G2446	1.01692
G60	G1951	1.01692
G29	G167	1.01686
G42	G2778	1.01683
G44	G1325	1.01683
G65	G1645	1.01675
G78	G1508	1.01672
G32	G2158	1.0167
G23	G606	1.01669
G19	G2756	1.01665
G34	G2293	1.01661
G47	G2558	1.01657
G76	G1549	1.01656
G4	G338	1.01653
G46	G435	1.0165
G4	G2676	1.0165
G57	G320	1.01647
G46	G2415	1.01645
G68	G2259	1.0164
G85	G2787	1.01639
G32	G1581	1.01633
G69	G2390	1.01631
G7	G455	1.01621
G9	G1462	1.0162
G54	G1129	1.01619
G12	G334	1.01617
G46	G2433	1.01616
G58	G2660	1.01612
G45	G1591	1.01612
G63	G1803	1.0161
G10	G2234	1.01606
G80	G1156	1.01598
G74	G80	1.01597
G57	G2105	1.01596
G10	G111	1.01593
G16	G2589	1.0159
G57	G652	1.01587
G54	G1853	1.01584
G5	G1880	1.01584
G52	G1812	1.01577
G11	G2515	1.01575
G97	G316	1.01549
G77	G289	1.01547
G49	G216	1.01547
G5	G2035	1.01546
G98	G290	1.01546
G5	G1224	1.01537
G41	G2031	1.01535
G67	G1070	1.01533
G73	G1549	1.01532
G32	G1446	1.01532
G43	G310	1.01529
G84	G2489	1.01526
G22	G443	1.01526
G31	G2689	1.01525
G54	G2274	1.01523
G44	G1846	1.01516
G75	G268	1.01513
G4	G1781	1.01509
G34	G804	1.01504
G83	G1585	1.01502
G47	G802	1.01498
G90	G239	1.01496
G91	G355	1.01496
G60	G2038	1.01493
G97	G1586	1.01492
G61	G2251	1.01492
G66	G1749	1.01491
G87	G1372	1.01488
G36	G1322	1.01487
G48	G1393	1.0148
G93	G935	1.01477
G63	G939	1.01474
G43	G962	1.01471
G4	G1100	1.01465
G57	G2144	1.01464
G42	G116	1.01462
G5	G1162	1.01461
G29	G692	1.01461
G52	G318	1.01458
G48	G263	1.01457
G8	G1617	1.01455
G39	G2774	1.01455
G58	G2242	1.01452
G6	G1174	1.01451
G47	G974	1.01451
G48	G2386	1.0145
G69	G2168	1.01449
G63	G2021	1.01444
G96	G1111	1.01443
G26	G183	1.01432
G43	G905	1.01426
G14	G901	1.01424
G88	G1094	1.0142
G92	G2131	1.01417
G34	G420	1.01413
G10	G2698	1.01407
G63	G1827	1.01404
G40	G808	1.01396
G2	G1235	1.01391
G35	G698	1.0138
G56	G2662	1.01378
G65	G2672	1.01372
G42	G1245	1.01369
G35	G1031	1.01367
G32	G2669	1.01366
G4	G1656	1.01366
G83	G1490	1.01357
G2	G1468	1.01356
G43	G240	1.01354
G40	G1279	1.01354
G60	G950	1.01353
G34	G520	1.01352
G42	G2632	1.01348
G28	G50	1.01347
G44	G720	1.01346
G61	G2664	1.01343
G86	G792	1.01343
G90	G2726	1.01343
G54	G2469	1.01336
G98	G1213	1.01334
G75	G436	1.01332
G10	G2138	1.01328
G36	G376	1.01327
G89	G1525	1.01326
G43	G313	1.01326
G29	G81	1.01325
G97	G2520	1.01325
G92	G1588	1.01323
G8	G87	1.01322
G38	G331	1.01321
G63	G61	1.01318
G22	G2262	1.01315
G60	G337	1.01312
G14	G428	1.0131
G22	G53	1.01307
G5	G61	1.01303
G84	G1398	1.01302
G98	G2094	1.01298
G86	G476	1.01286
G56	G1732	1.01285
G43	G1115	1.01283
G61	G792	1.01283
G83	G1294	1.01282
G27	G2266	1.01281
G92	G2067	1.01279
G38	G1578	1.01279
G77	G1699	1.01275
G44	G2404	1.01269
G24	G1957	1.01265
G71	G327	1.01262
G63	G1518	1.01261
G10	G560	1.0126
G82	G2666	1.01256
G28	G343	1.01244
G98	G2407	1.01242
G34	G1448	1.01239
G29	G1170	1.01221
G15	G1349	1.01219
G17	G480	1.01209
G73	G791	1.01208
G58	G1317	1.01202
G15	G198	1.01201
G48	G1546	1.012
G87	G2616	1.01197
G77	G1342	1.01196
G10	G499	1.01188
G6	G1805	1.01188
G17	G575	1.01178
G10	G154	1.01178
G42	G1373	1.01165
G79	G286	1.01165
G45	G1553	1.01164
G16	G1770	1.01161
G61	G1261	1.01158
G46	G91	1.01153
G51	G974	1.01152
G79	G64	1.01148
G35	G1447	1.01146
G61	G644	1.01144
G4	G2555	1.01143
G22	G178	1.0114
G50	G1175	1.01136
G50	G1401	1.0113
G12	G1583	1.0113
G97	G2592	1.01125
G80	G1408	1.01124
G41	G1575	1.01119
G20	G1614	1.01119
G4	G1977	1.01119
G65	G2134	1.01118
G46	G2564	1.01112
G65	G2671	1.01107
G60	G1428	1.01107
G80	G2721	1.01102
G18	G349	1.01101
G92	G2453	1.01092
G58	G2267	1.01085
G5	G1422	1.01071
G52	G9	1.0107
G57	G2141	1.01067
G38	G473	1.01066
G22	G2481	1.01055
G63	G2372	1.01052
G52	G1759	1.01048
G41	G2688	1.01043
G63	G2234	1.01037
G2	G474	1.01037
G55	G158	1.01037
G57	G2460	1.01036
G48	G2430	1.01035
G97	G121	1.01023
G48	G1004	1.01018
G85	G1743	1.01015
G87	G2212	1.01009
G5	G376	1.00998
G50	G364	1.00996
G32	G1315	1.00992
G60	G138	1.00987
G44	G659	1.00983
G30	G2606	1.0098
G80	G63	1.00978
G37	G1674	1.00976
G79	G851	1.00966
G81	G1678	1.00963
G57	G913	1.00961
G5	G918	1.00956
G3	G2226	1.00953
G4	G118	1.00941
G47	G2796	1.00932
G65	G99	1.00923
G8	G2226	1.00921
G17	G2761	1.00913
G88	G2084	1.00889
G60	G2752	1.00888
G57	G877	1.00881
G6	G2758	1.0088
G91	G945	1.0088
G58	G2310	1.00873
G56	G2789	1.00873
G5	G2328	1.00871
G2	G2363	1.0087
G43	G2375	1.00868
G21	G862	1.00865
G4	G2558	1.00864
G74	G916	1.00861
G91	G784	1.00856
G36	G1900	1.00852
G2	G505	1.00846
G74	G220	1.00844
G2	G1106	1.00836
G30	G1481	1.00835
G35	G818	1.00834
G12	G2543	1.00832
G83	G1339	1.00828
G46	G1352	1.00823
G61	G1665	1.00821
G85	G1712	1.0082
G44	G1925	1.00817
G58	G2574	1.00816
G92	G165	1.008
G86	G2157	1.00799
G36	G1865	1.00798
G91	G1853	1.00796
G58	G2770	1.00796
G12	G2233	1.00795
G93	G1290	1.00792
G74	G534	1.0079
G97	G2041	1.00786
G95	G1323	1.00785
G63	G742	1.00776
G3	G491	1.00775
G63	G1254	1.0077
G83	G1934	1.00764
G54	G100	1.00757
G55	G713	1.00749
G36	G1222	1.00746
G16	G591	1.00742
G37	G1862	1.00721
G97	G1541	1.00718
G40	G295	1.00715
G97	G1123	1.00715
G14	G1457	1.00708
G10	G1950	1.00706
G36	G1369	1.00695
G92	G1352	1.00692
G23	G2547	1.00676
G41	G1337	1.00675
G87	G1434	1.00664
G92	G1442	1.00663
G43	G1481	1.0066
G83	G302	1.00659
G43	G1664	1.00657
G30	G1197	1.00651
G33	G1584	1.00649
G48	G32	1.00647
G73	G1134	1.00647
G34	G2109	1.00642
G47	G1898	1.00638
G6	G1982	1.00632
G63	G2254	1.00629
G58	G2098	1.00612
G22	G1825	1.00611
G55	G1795	1.0061
G74	G1282	1.00609
G56	G2511	1.00608
G46	G890	1.00607
G30	G1647	1.00605
G83	G240	1.00603
G87	G1357	1.006
G91	G2380	1.00597
G71	G1435	1.00595
G92	G2661	1.00595
G58	G19	1.00594
G85	G2198	1.00589
G83	G1427	1.00583
G58	G262	1.00581
G54	G2517	1.00581
G35	G1888	1.00571
G54	G97	1.00567
G43	G1199	1.00562
G5	G1002	1.00557
G91	G1400	1.00557
G86	G1429	1.00552
G36	G590	1.00547
G29	G655	1.00542
G65	G1438	1.0054
G56	G2469	1.00537
G41	G303	1.00532
G21	G1034	1.00531
G95	G152	1.00525
G47	G2470	1.00523
G5	G274	1.0052
G60	G1735	1.00518
G87	G1222	1.00517
G65	G2431	1.00516
G98	G1237	1.00509
G97	G2402	1.00506
G86	G304	1.00502
G90	G1134	1.00502
G68	G1403	1.00499
G80	G1952	1.00489
G29	G2740	1.00488
G28	G2613	1.00484
G74	G1009	1.00482
G60	G2785	1.00482
G21	G2479	1.00477
G12	G2413	1.00475
G89	G890	1.00467
G32	G272	1.00463
G34	G1741	1.00456
G40	G2776	1.00447
G23	G2086	1.00444
G70	G2085	1.00442
G57	G1515	1.00442
G10	G2507	1.0044
G66	G1176	1.00437
G37	G511	1.00435
G20	G295	1.00435
G97	G582	1.00429
G98	G1702	1.00429
G35	G1573	1.00424
G86	G1809	1.00424
G92	G215	1.00419
G23	G1884	1.00415
G2	G2543	1.00411
G16	G2075	1.0041
G4	G2585	1.00403
G68	G198	1.00403
G97	G1026	1.00399
G98	G2194	1.00394
G80	G1941	1.00388
G63	G2622	1.00385
G41	G2536	1.00384
G19	G1817	1.00381
G71	G650	1.00377
G87	G1874	1.00365
G55	G2295	1.00357
G85	G2601	1.00356
G49	G2237	1.00356
G69	G862	1.00355
G63	G2052	1.00354
G52	G2432	1.00349
G39	G2508	1.00342
G28	G2419	1.0034
G92	G1550	1.00334
G41	G1249	1.0033
G74	G1066	1.00328
G8	G218	1.00328
G54	G1254	1.00319
G46	G1492	1.00317
G44	G2267	1.00316
G4	G1813	1.00316
G72	G2355	1.00311
G5	G2260	1.0031
G79	G755	1.00309
G22	G1671	1.00302
G17	G2760	1.00299
G5	G2651	1.00296
G7	G191	1.00293
G47	G1977	1.00291
G83	G2477	1.00282
G61	G1271	1.00277
G61	G2350	1.00276
G16	G1816	1.00275
G89	G2693	1.00273
G92	G471	1.00271
G57	G693	1.00267
G47	G2312	1.00265
G45	G1582	1.00257
G50	G2721	1.00255
G70	G247	1.00249
G87	G458	1.00249
G19	G1432	1.00247
G65	G1089	1.00244
G6	G434	1.00231
G32	G2426	1.0023
G2	G461	1.00229
G34	G1501	1.0022
G8	G1143	1.00217
G89	G1595	1.00216
G41	G2372	1.00211
G55	G2055	1.00209
G82	G1839	1.00202
G8	G937	1.002
G87	G542	1.00194
G59	G1583	1.0019
G43	G1467	1.00188
G23	G1956	1.00188
G9	G1307	1.00185
G5	G822	1.00181
G71	G2100	1.00181
G85	G642	1.00179
G38	G231	1.00177
G98	G1781	1.00176
G56	G1777	1.00174
G20	G528	1.00173
G4	G1683	1.00171
G36	G1686	1.00169
G63	G803	1.00159
G63	G536	1.00157
G8	G572	1.00157
G83	G1965	1.00151
G5	G351	1.00148
G32	G1973	1.00145
G74	G784	1.00141
G36	G329	1.00138
G42	G1044	1.00134
G6	G913	1.00133
G55	G855	1.00132
G74	G1796	1.00129
G97	G2097	1.00124
G65	G140	1.00124
G32	G661	1.00109
G85	G2368	1.00107
G60	G2259	1.00106
G39	G1227	1.00099
G63	G1714	1.00092
G30	G2222	1.00088
G90	G2311	1.00087
G80	G1368	1.00086
G80	G1361	1.00079
G45	G221	1.00079
G47	G368	1.00069
G4	G2501	1.00066
G24	G726	1.0006
G59	G481	1.00053
G83	G2280	1.00053
G72	G1100	1.00052
G61	G326	1.00052
G43	G1691	1.00051
G56	G1774	1.00051
G6	G2362	1.0005
G8	G500	1.00049
G32	G1438	1.00044
G44	G178	1.00044
G20	G1307	1.00038
G96	G2233	1.00038
G59	G1771	1.0003
G92	G2800	1.00024
G71	G2013	1.00021
G89	G1661	1.00021
G58	G587	1.00016
G10	G1856	1.00011
G18	G2276	1.00005
G44	G1277	1.00003
G5	G1959	0.99998
G11	G2669	0.999961
G67	G1895	0.999878
G48	G213	0.999872
G47	G1367	0.999857
G97	G432	0.999827
G83	G782	0.999815
G17	G1051	0.999713
G15	G1883	0.999678
G44	G2542	0.99967
G80	G1272	0.99958
G43	G2190	0.999572
G2	G1082	0.999541
G41	G2658	0.999526
G88	G2495	0.99951
G12	G2273	0.999496
G23	G1921	0.99948
G16	G1634	0.999398
G54	G2282	0.999367
G32	G892	0.999272
G91	G2578	0.999143
G72	G374	0.999135
G56	G2360	0.999115
G91	G1730	0.999073
G57	G835	0.999068
G34	G1679	0.999032
G77	G345	0.999005
G96	G2503	0.999001
G28	G1391	0.998972
G70	G1421	0.998972
G85	G1222	0.99896
G83	G337	0.998948
G65	G2112	0.998933
G86	G1831	0.998919
G85	G2471	0.998849
G5	G1073	0.998834
G13	G1549	0.998829
G77	G583	0.998798
G56	G2743	0.998741
G40	G2719	0.99871
G81	G688	0.998685
G14	G2680	0.998664
G86	G413	0.998643
G91	G2469	0.998586
G59	G1429	0.998553
G71	G2750	0.99851
G83	G2292	0.998463
G41	G489	0.99845
G9	G1324	0.998432
G56	G2241	0.998366
G83	G209	0.998354
G60	G1996	0.998275
G10	G596	0.998238
G98	G1487	0.99823
G71	G1820	0.998032
G87	G2215	0.997867
G47	G561	0.997864
G30	G1244	0.997858
G8	G1768	0.997745
G95	G244	0.997738
G58	G2329	0.997697
G30	G2322	0.997637
G10	G2074	0.997561
G42	G2059	0.997513
G97	G1981	0.997485
G8	G2484	0.997472
G74	G970	0.997407
G3	G1514	0.997399
G97	G1973	0.997384
G98	G1929	0.997373
G50	G846	0.997323
G23	G2729	0.997301
G58	G371	0.997289
G17	G1349	0.997284
G46	G2367	0.997216
G26	G2237	0.997202
G74	G1820	0.997159
G55	G1095	0.997133
G4	G800	0.99709
G93	G1578	0.997048
G23	G58	0.997038
G78	G1390	0.997025
G3	G1612	0.99697
G80	G2617	0.996937
G12	G2682	0.996839
G23	G2140	0.996822
G26	G1347	0.996812
G17	G1838	0.996732
G88	G2654	0.996712
G79	G751	0.996707
G4	G404	0.996684
G23	G274	0.996636
G60	G1727	0.996629
G34	G1515	0.996621
G54	G1081	0.996549
G92	G1639	0.996525
G32	G2592	0.996453
G17	G1232	0.99642
G98	G1576	0.996379
G50	G2744	0.996348
G17	G568	0.996244
G97	G1926	0.996241
G54	G168	0.996194
G91	G1506	0.996192
G67	G687	0.99617
G42	G1640	0.996133
G23	G1346	0.996119
